frame,timestamp_sec,track_id,class,confidence,x1,y1,x2,y2
1552,51.82,182,boneka-asli,0.8276,1592,603,1866,1013
1553,51.85,181,boneka-dummy,0.8438,1221,602,1587,1069
1553,51.85,182,boneka-asli,0.8276,1576,606,1856,1017
1554,51.88,181,boneka-dummy,0.8438,1207,602,1574,1073
1554,51.88,182,boneka-asli,0.8276,1561,609,1847,1022
1555,51.92,181,boneka-dummy,0.8438,1192,604,1557,1074
1555,51.92,182,boneka-asli,0.8276,1545,612,1836,1027
1556,51.95,181,boneka-dummy,0.8438,1179,609,1542,1077
1556,51.95,182,boneka-asli,0.8276,1530,614,1826,1032
1557,51.98,181,boneka-dummy,0.8438,1167,616,1526,1078
1557,51.98,182,boneka-asli,0.8276,1514,616,1817,1040
1558,52.02,181,boneka-dummy,0.8438,1157,622,1512,1079
1558,52.02,182,boneka-asli,0.8276,1502,620,1810,1048
1559,52.05,181,boneka-dummy,0.8438,1147,625,1500,1079
1559,52.05,182,boneka-asli,0.8276,1490,622,1804,1054
1560,52.08,181,boneka-dummy,0.8438,1137,626,1490,1079
1560,52.08,182,boneka-asli,0.8276,1481,623,1798,1058
1561,52.12,181,boneka-dummy,0.8438,1129,628,1481,1079
1561,52.12,182,boneka-asli,0.8276,1473,625,1793,1061
1562,52.15,181,boneka-dummy,0.8438,1121,628,1474,1079
1562,52.15,182,boneka-asli,0.8276,1465,626,1787,1061
1563,52.18,181,boneka-dummy,0.8438,1113,634,1463,1079
1563,52.18,182,boneka-asli,0.8276,1457,626,1781,1062
1564,52.22,181,boneka-dummy,0.8438,1103,633,1454,1079
1564,52.22,182,boneka-asli,0.8276,1449,624,1776,1062
1565,52.25,181,boneka-dummy,0.8438,1091,629,1446,1079
1565,52.25,182,boneka-asli,0.8276,1441,623,1771,1064
1566,52.28,181,boneka-dummy,0.8438,1082,625,1441,1079
1566,52.28,182,boneka-asli,0.8276,1435,621,1767,1063
1567,52.32,181,boneka-dummy,0.8438,1073,622,1435,1079
1567,52.32,182,boneka-asli,0.8276,1426,618,1763,1066
1568,52.35,181,boneka-dummy,0.8438,1062,615,1430,1079
1568,52.35,182,boneka-asli,0.8276,1418,614,1759,1065
1568,52.35,185,boneka-asli,0.5881,1767,895,1919,1076
1569,52.39,181,boneka-dummy,0.8438,1051,608,1425,1079
1569,52.39,182,boneka-asli,0.8276,1413,609,1754,1060
1569,52.39,185,boneka-asli,0.5881,1765,894,1917,1075
1570,52.42,181,boneka-dummy,0.8438,1043,616,1412,1079
1570,52.42,182,boneka-asli,0.8276,1405,607,1747,1057
1571,52.45,181,boneka-dummy,0.8438,1040,632,1399,1079
1571,52.45,182,boneka-asli,0.8276,1397,606,1739,1055
1572,52.49,181,boneka-dummy,0.8438,1028,622,1396,1079
1572,52.49,182,boneka-asli,0.8276,1388,603,1734,1054
1573,52.52,181,boneka-dummy,0.8438,1019,625,1388,1079
1573,52.52,182,boneka-asli,0.8276,1382,598,1730,1052
1574,52.55,181,boneka-dummy,0.8438,1008,620,1382,1079
1574,52.55,182,boneka-asli,0.8276,1376,594,1726,1047
1575,52.59,181,boneka-dummy,0.8438,995,604,1381,1079
1575,52.59,182,boneka-asli,0.8276,1370,588,1723,1042
1576,52.62,181,boneka-dummy,0.8438,983,588,1381,1078
1576,52.62,182,boneka-asli,0.8276,1365,581,1721,1038
1577,52.65,181,boneka-dummy,0.8438,971,574,1378,1078
1577,52.65,182,boneka-asli,0.8276,1360,575,1719,1034
1578,52.69,181,boneka-dummy,0.8438,960,564,1372,1077
1578,52.69,182,boneka-asli,0.8276,1354,571,1717,1033
1579,52.72,181,boneka-dummy,0.8438,950,558,1365,1077
1579,52.72,182,boneka-asli,0.8276,1347,569,1714,1034
1580,52.75,181,boneka-dummy,0.8438,941,556,1357,1077
1580,52.75,182,boneka-asli,0.8276,1340,567,1710,1035
1581,52.79,181,boneka-dummy,0.8438,932,556,1348,1078
1581,52.79,182,boneka-asli,0.8276,1331,566,1707,1039
1581,52.79,185,boneka-asli,0.5881,1742,882,1907,1075
1582,52.82,181,boneka-dummy,0.8438,924,559,1339,1079
1582,52.82,182,boneka-asli,0.8276,1324,567,1704,1044
1582,52.82,185,boneka-asli,0.5881,1729,878,1902,1075
1583,52.85,181,boneka-dummy,0.8438,916,561,1331,1079
1583,52.85,182,boneka-asli,0.8276,1316,567,1702,1052
1583,52.85,185,boneka-asli,0.5881,1723,880,1900,1077
1584,52.89,181,boneka-dummy,0.8438,910,561,1326,1079
1584,52.89,182,boneka-asli,0.8276,1311,567,1702,1057
1584,52.89,185,boneka-asli,0.5881,1720,882,1900,1078
1585,52.92,181,boneka-dummy,0.8438,905,559,1323,1079
1585,52.92,182,boneka-asli,0.8276,1310,565,1701,1057
1585,52.92,185,boneka-asli,0.5881,1716,881,1901,1078
1586,52.95,181,boneka-dummy,0.8438,900,555,1321,1079
1586,52.95,182,boneka-asli,0.8276,1308,564,1700,1055
1586,52.95,185,boneka-asli,0.5881,1710,880,1901,1078
1587,52.99,181,boneka-dummy,0.8438,895,552,1319,1079
1587,52.99,182,boneka-asli,0.8276,1306,563,1698,1053
1587,52.99,185,boneka-asli,0.5881,1706,878,1902,1078
1588,53.02,181,boneka-dummy,0.8438,889,548,1316,1079
1588,53.02,182,boneka-asli,0.8276,1302,560,1696,1051
1588,53.02,185,boneka-asli,0.5881,1701,875,1903,1078
1589,53.05,181,boneka-dummy,0.8438,882,544,1310,1079
1589,53.05,182,boneka-asli,0.8276,1296,558,1691,1048
1590,53.09,181,boneka-dummy,0.8438,872,542,1302,1078
1590,53.09,182,boneka-asli,0.8276,1288,555,1684,1045
1590,53.09,185,boneka-asli,0.5881,1692,870,1901,1076
1591,53.12,181,boneka-dummy,0.8438,862,539,1293,1077
1591,53.12,182,boneka-asli,0.8276,1279,550,1677,1042
1591,53.12,185,boneka-asli,0.5881,1686,867,1899,1072
1592,53.15,181,boneka-dummy,0.8438,849,533,1284,1076
1592,53.15,182,boneka-asli,0.8276,1269,542,1669,1036
1592,53.15,185,boneka-asli,0.5881,1679,864,1896,1068
1593,53.19,181,boneka-dummy,0.8438,837,523,1276,1072
1593,53.19,182,boneka-asli,0.8276,1258,533,1660,1028
1593,53.19,185,boneka-asli,0.5881,1672,859,1893,1062
1594,53.22,181,boneka-dummy,0.8438,825,511,1267,1066
1594,53.22,182,boneka-asli,0.8276,1250,523,1652,1018
1594,53.22,185,boneka-asli,0.5881,1666,853,1891,1053
1595,53.25,181,boneka-dummy,0.8438,812,498,1257,1058
1595,53.25,182,boneka-asli,0.8276,1240,515,1641,1008
1595,53.25,185,boneka-asli,0.5881,1659,848,1886,1044
1596,53.29,181,boneka-dummy,0.8438,801,491,1242,1047
1596,53.29,182,boneka-asli,0.8276,1228,508,1628,998
1596,53.29,185,boneka-asli,0.5881,1652,846,1879,1033
1597,53.32,181,boneka-dummy,0.8438,788,486,1226,1039
1597,53.32,182,boneka-asli,0.8276,1213,503,1613,992
1598,53.35,181,boneka-dummy,0.8438,773,482,1211,1036
1598,53.35,182,boneka-asli,0.8276,1199,498,1599,988
1599,53.39,181,boneka-dummy,0.8438,755,474,1200,1039
1599,53.39,182,boneka-asli,0.8276,1185,493,1588,985
1599,53.39,185,boneka-asli,0.5881,1624,835,1864,1025
1600,53.42,181,boneka-dummy,0.8438,739,466,1185,1034
1600,53.42,182,boneka-asli,0.8276,1170,489,1575,983
1600,53.42,185,boneka-asli,0.5881,1590,826,1865,1041
1601,53.45,181,boneka-dummy,0.8438,724,462,1169,1031
1601,53.45,182,boneka-asli,0.8276,1157,485,1562,979
1602,53.49,181,boneka-dummy,0.8438,708,461,1156,1033
1602,53.49,182,boneka-asli,0.8276,1143,483,1548,975
1602,53.49,185,boneka-asli,0.5881,1558,817,1857,1048
1603,53.52,181,boneka-dummy,0.8438,691,460,1141,1037
1603,53.52,182,boneka-asli,0.8276,1130,482,1536,976
1603,53.52,185,boneka-asli,0.5881,1536,816,1846,1053
1604,53.55,181,boneka-dummy,0.8438,676,463,1124,1039
1604,53.55,182,boneka-asli,0.8276,1116,484,1524,980
1605,53.59,181,boneka-dummy,0.8438,663,467,1110,1043
1605,53.59,182,boneka-asli,0.8276,1102,487,1514,985
1606,53.62,181,boneka-dummy,0.8438,650,471,1097,1048
1606,53.62,182,boneka-asli,0.8276,1088,492,1502,993
1606,53.62,185,boneka-asli,0.5881,1515,830,1816,1057
1607,53.65,181,boneka-dummy,0.8438,637,475,1086,1055
1607,53.65,182,boneka-asli,0.8276,1075,497,1492,1000
1607,53.65,185,boneka-asli,0.5881,1496,838,1796,1061
1608,53.69,181,boneka-dummy,0.8438,623,479,1074,1062
1608,53.69,182,boneka-asli,0.8276,1064,501,1483,1007
1608,53.69,185,boneka-asli,0.5881,1478,842,1779,1063
1609,53.72,181,boneka-dummy,0.8438,610,485,1062,1069
1609,53.72,182,boneka-asli,0.8276,1052,505,1474,1014
1609,53.72,185,boneka-asli,0.5881,1466,849,1764,1064
1610,53.75,181,boneka-dummy,0.8438,597,493,1046,1074
1610,53.75,182,boneka-asli,0.8276,1040,509,1465,1022
1610,53.75,185,boneka-asli,0.5881,1441,848,1746,1067
1610,53.75,188,boneka-dummy,0.5360,8,868,503,1080
1611,53.79,181,boneka-dummy,0.8438,585,501,1032,1077
1611,53.79,182,boneka-asli,0.8276,1028,514,1455,1031
1611,53.79,185,boneka-asli,0.5881,1428,855,1730,1070
1612,53.82,181,boneka-dummy,0.8438,574,507,1018,1078
1612,53.82,182,boneka-asli,0.8276,1015,519,1445,1039
1612,53.82,185,boneka-asli,0.5881,1432,861,1738,1073
1612,53.82,188,boneka-dummy,0.5360,4,869,489,1080
1613,53.85,181,boneka-dummy,0.8438,564,511,1006,1079
1613,53.85,182,boneka-asli,0.8276,1004,523,1434,1045
1613,53.85,185,boneka-asli,0.5881,1424,868,1728,1076
1614,53.89,181,boneka-dummy,0.8438,554,514,996,1079
1614,53.89,182,boneka-asli,0.8276,994,526,1424,1047
1614,53.89,185,boneka-asli,0.5881,1413,873,1717,1077
1614,53.89,188,boneka-dummy,0.5360,2,869,478,1080
1615,53.92,181,boneka-dummy,0.8438,544,515,986,1079
1615,53.92,182,boneka-asli,0.8276,986,527,1414,1046
1615,53.92,185,boneka-asli,0.5881,1404,877,1709,1078
1615,53.92,188,boneka-dummy,0.5360,1,872,465,1080
1616,53.95,181,boneka-dummy,0.8438,535,515,979,1079
1616,53.95,182,boneka-asli,0.8276,979,526,1405,1044
1616,53.95,185,boneka-asli,0.5881,1390,874,1702,1077
1617,53.99,181,boneka-dummy,0.8438,527,514,973,1079
1617,53.99,182,boneka-asli,0.8276,971,526,1397,1043
1617,53.99,185,boneka-asli,0.5881,1381,872,1697,1076
1618,54.02,181,boneka-dummy,0.8438,519,515,966,1079
1618,54.02,182,boneka-asli,0.8276,965,525,1389,1041
1618,54.02,188,boneka-dummy,0.5360,0,869,456,1080
1619,54.05,181,boneka-dummy,0.8438,511,514,959,1079
1619,54.05,182,boneka-asli,0.8276,958,524,1382,1039
1619,54.05,185,boneka-asli,0.5881,1360,867,1685,1076
1620,54.09,181,boneka-dummy,0.8438,503,512,953,1079
1620,54.09,182,boneka-asli,0.8276,951,522,1375,1039
1620,54.09,185,boneka-asli,0.5881,1348,865,1676,1075
1621,54.12,181,boneka-dummy,0.8438,495,511,946,1079
1621,54.12,182,boneka-asli,0.8276,944,521,1369,1039
1621,54.12,185,boneka-asli,0.5881,1330,859,1666,1075
1622,54.15,181,boneka-dummy,0.8438,488,510,940,1079
1622,54.15,182,boneka-asli,0.8276,937,521,1361,1039
1622,54.15,185,boneka-asli,0.5881,1319,857,1656,1074
1623,54.19,181,boneka-dummy,0.8438,480,510,932,1079
1623,54.19,182,boneka-asli,0.8276,930,523,1353,1039
1624,54.22,181,boneka-dummy,0.8438,473,510,925,1079
1624,54.22,182,boneka-asli,0.8276,925,525,1347,1039
1624,54.22,185,boneka-asli,0.5881,1309,855,1649,1075
1625,54.25,181,boneka-dummy,0.8438,468,509,921,1079
1625,54.25,182,boneka-asli,0.8276,922,524,1343,1040
1625,54.25,185,boneka-asli,0.5881,1300,851,1645,1075
1626,54.29,181,boneka-dummy,0.8438,467,507,920,1079
1626,54.29,182,boneka-asli,0.8276,921,523,1341,1037
1627,54.32,181,boneka-dummy,0.8438,466,504,920,1076
1627,54.32,182,boneka-asli,0.8276,919,520,1340,1033
1628,54.35,181,boneka-dummy,0.8438,465,501,919,1075
1628,54.35,182,boneka-asli,0.8276,917,516,1338,1030
1629,54.39,181,boneka-dummy,0.8438,464,499,918,1074
1629,54.39,182,boneka-asli,0.8276,914,514,1336,1029
1629,54.39,185,boneka-asli,0.5881,1315,853,1656,1072
1630,54.42,181,boneka-dummy,0.8438,462,498,915,1072
1630,54.42,182,boneka-asli,0.8276,911,514,1333,1030
1631,54.46,181,boneka-dummy,0.8438,460,498,912,1071
1631,54.46,182,boneka-asli,0.8276,908,514,1330,1029
1632,54.49,181,boneka-dummy,0.8438,457,497,909,1070
1632,54.49,182,boneka-asli,0.8276,904,513,1326,1029
1633,54.52,181,boneka-dummy,0.8438,453,495,906,1070
1633,54.52,182,boneka-asli,0.8276,902,513,1323,1027
1633,54.52,185,boneka-asli,0.5881,1305,860,1640,1072
1634,54.56,181,boneka-dummy,0.8438,450,495,903,1069
1634,54.56,182,boneka-asli,0.8276,899,512,1320,1026
1634,54.56,185,boneka-asli,0.5881,1292,860,1629,1072
1635,54.59,181,boneka-dummy,0.8438,446,494,900,1070
1635,54.59,182,boneka-asli,0.8276,897,513,1316,1025
1635,54.59,185,boneka-asli,0.5881,1286,864,1619,1072
1636,54.62,181,boneka-dummy,0.8438,442,493,899,1072
1636,54.62,182,boneka-asli,0.8276,894,513,1313,1024
1637,54.66,181,boneka-dummy,0.8438,437,494,895,1074
1637,54.66,182,boneka-asli,0.8276,890,513,1310,1026
1637,54.66,185,boneka-asli,0.5881,1279,861,1622,1073
1638,54.69,181,boneka-dummy,0.8438,431,498,889,1076
1638,54.69,182,boneka-asli,0.8276,886,516,1307,1031
1638,54.69,185,boneka-asli,0.5881,1280,864,1625,1074
1639,54.72,181,boneka-dummy,0.8438,427,507,880,1078
1639,54.72,182,boneka-asli,0.8276,880,525,1302,1040
1640,54.76,181,boneka-dummy,0.8438,421,519,868,1079
1640,54.76,182,boneka-asli,0.8276,872,535,1295,1050
1641,54.79,181,boneka-dummy,0.8438,413,527,856,1079
1641,54.79,182,boneka-asli,0.8276,866,544,1289,1059
1642,54.82,181,boneka-dummy,0.8438,406,532,847,1079
1642,54.82,182,boneka-asli,0.8276,858,549,1284,1067
1643,54.86,181,boneka-dummy,0.8438,399,535,841,1079
1643,54.86,182,boneka-asli,0.8276,852,551,1277,1070
1643,54.86,185,boneka-asli,0.5881,1277,883,1604,1076
1644,54.89,181,boneka-dummy,0.8438,393,537,837,1079
1644,54.89,182,boneka-asli,0.8276,848,553,1273,1072
1645,54.92,181,boneka-dummy,0.8438,387,537,833,1079
1645,54.92,182,boneka-asli,0.8276,844,553,1268,1070
1646,54.96,181,boneka-dummy,0.8438,381,536,829,1079
1646,54.96,182,boneka-asli,0.8276,842,553,1264,1068
1647,54.99,181,boneka-dummy,0.8438,375,535,826,1079
1647,54.99,182,boneka-asli,0.8276,838,551,1260,1067
1648,55.02,181,boneka-dummy,0.8438,369,534,822,1079
1648,55.02,182,boneka-asli,0.8276,832,549,1256,1067
1649,55.06,181,boneka-dummy,0.8438,362,530,818,1079
1649,55.06,182,boneka-asli,0.8276,827,547,1251,1065
1649,55.06,185,boneka-asli,0.5881,1233,875,1574,1077
1650,55.09,181,boneka-dummy,0.8438,355,524,817,1079
1650,55.09,182,boneka-asli,0.8276,823,543,1246,1059
1650,55.09,185,boneka-asli,0.5881,1210,869,1560,1077
1651,55.12,181,boneka-dummy,0.8438,348,517,816,1079
1651,55.12,182,boneka-asli,0.8276,818,537,1242,1054
1651,55.12,185,boneka-asli,0.5881,1202,870,1551,1078
1652,55.16,181,boneka-dummy,0.8438,343,513,814,1079
1652,55.16,182,boneka-asli,0.8276,813,531,1239,1050
1653,55.19,181,boneka-dummy,0.8438,340,509,813,1079
1653,55.19,182,boneka-asli,0.8276,811,526,1237,1045
1653,55.19,185,boneka-asli,0.5881,1192,862,1550,1077
1654,55.22,181,boneka-dummy,0.8438,337,506,812,1079
1654,55.22,182,boneka-asli,0.8276,808,523,1235,1042
1654,55.22,185,boneka-asli,0.5881,1186,856,1548,1076
1655,55.26,181,boneka-dummy,0.8438,334,504,812,1079
1655,55.26,182,boneka-asli,0.8276,806,519,1233,1040
1655,55.26,185,boneka-asli,0.5881,1184,851,1546,1073
1656,55.29,181,boneka-dummy,0.8438,331,501,810,1079
1656,55.29,182,boneka-asli,0.8276,804,516,1232,1038
1657,55.32,181,boneka-dummy,0.8438,329,502,807,1079
1657,55.32,182,boneka-asli,0.8276,801,514,1230,1038
1658,55.36,181,boneka-dummy,0.8438,327,505,804,1079
1658,55.36,182,boneka-asli,0.8276,799,515,1227,1038
1658,55.36,185,boneka-asli,0.5881,1171,848,1535,1075
1659,55.39,181,boneka-dummy,0.8438,324,508,800,1079
1659,55.39,182,boneka-asli,0.8276,796,516,1223,1038
1659,55.39,185,boneka-asli,0.5881,1167,846,1530,1077
1660,55.42,181,boneka-dummy,0.8438,322,509,797,1079
1660,55.42,182,boneka-asli,0.8276,794,517,1220,1039
1661,55.46,181,boneka-dummy,0.8438,320,512,793,1079
1661,55.46,182,boneka-asli,0.8276,791,518,1218,1040
1662,55.49,181,boneka-dummy,0.8438,317,513,790,1079
1662,55.49,182,boneka-asli,0.8276,788,520,1215,1043
1663,55.52,181,boneka-dummy,0.8438,313,517,785,1079
1663,55.52,182,boneka-asli,0.8276,785,523,1212,1046
1663,55.52,185,boneka-asli,0.5881,1172,853,1524,1076
1664,55.56,181,boneka-dummy,0.8438,310,521,780,1079
1664,55.56,182,boneka-asli,0.8276,781,527,1210,1053
1664,55.56,185,boneka-asli,0.5881,1180,860,1524,1076
1665,55.59,181,boneka-dummy,0.8438,306,526,774,1079
1665,55.59,182,boneka-asli,0.8276,778,534,1206,1059
1665,55.59,185,boneka-asli,0.5881,1175,862,1516,1076
1666,55.62,181,boneka-dummy,0.8438,301,530,768,1079
1666,55.62,182,boneka-asli,0.8276,774,539,1203,1064
1666,55.62,185,boneka-asli,0.5881,1167,864,1505,1077
1667,55.66,181,boneka-dummy,0.8438,295,531,763,1079
1667,55.66,182,boneka-asli,0.8276,769,539,1198,1065
1667,55.66,185,boneka-asli,0.5881,1171,866,1509,1076
1668,55.69,181,boneka-dummy,0.8438,286,525,761,1079
1668,55.69,182,boneka-asli,0.8276,764,533,1193,1059
1668,55.69,185,boneka-asli,0.5881,1162,860,1508,1076
1669,55.72,181,boneka-dummy,0.8438,278,517,761,1079
1669,55.72,182,boneka-asli,0.8276,760,525,1188,1051
1669,55.72,185,boneka-asli,0.5881,1155,856,1506,1075
1670,55.76,181,boneka-dummy,0.8438,272,509,761,1079
1670,55.76,182,boneka-asli,0.8276,756,518,1184,1044
1670,55.76,185,boneka-asli,0.5881,1148,850,1505,1074
1671,55.79,181,boneka-dummy,0.8438,264,503,758,1079
1671,55.79,182,boneka-asli,0.8276,752,513,1181,1040
1671,55.79,185,boneka-asli,0.5881,1147,850,1502,1073
1672,55.82,181,boneka-dummy,0.8438,258,500,753,1079
1672,55.82,182,boneka-asli,0.8276,748,511,1176,1037
1672,55.82,185,boneka-asli,0.5881,1145,851,1495,1071
1673,55.86,181,boneka-dummy,0.8438,252,500,748,1079
1673,55.86,182,boneka-asli,0.8276,744,511,1172,1037
1674,55.89,181,boneka-dummy,0.8438,247,499,742,1079
1674,55.89,182,boneka-asli,0.8276,740,510,1166,1035
1674,55.89,185,boneka-asli,0.5881,1132,849,1481,1069
1675,55.92,181,boneka-dummy,0.8438,240,496,737,1079
1675,55.92,182,boneka-asli,0.8276,735,508,1161,1032
1675,55.92,185,boneka-asli,0.5881,1124,849,1469,1068
1676,55.96,181,boneka-dummy,0.8438,233,491,734,1079
1676,55.96,182,boneka-asli,0.8276,729,505,1155,1028
1677,55.99,181,boneka-dummy,0.8438,226,485,730,1079
1677,55.99,182,boneka-asli,0.8276,722,502,1147,1023
1678,56.02,181,boneka-dummy,0.8438,217,476,727,1079
1678,56.02,182,boneka-asli,0.8276,716,497,1139,1015
1678,56.02,185,boneka-asli,0.5881,1109,842,1460,1066
1679,56.06,181,boneka-dummy,0.8438,208,468,723,1079
1679,56.06,182,boneka-asli,0.8276,710,493,1131,1007
1680,56.09,181,boneka-dummy,0.8438,198,462,715,1079
1680,56.09,182,boneka-asli,0.8276,702,489,1123,1001
1681,56.12,181,boneka-dummy,0.8438,189,459,706,1078
1681,56.12,182,boneka-asli,0.8276,693,485,1113,996
1682,56.16,181,boneka-dummy,0.8438,180,455,696,1074
1682,56.16,182,boneka-asli,0.8276,683,482,1104,993
1682,56.16,185,boneka-asli,0.5881,1075,830,1449,1072
1683,56.19,181,boneka-dummy,0.8438,171,452,685,1071
1683,56.19,182,boneka-asli,0.8276,674,478,1096,990
1684,56.22,181,boneka-dummy,0.8438,162,447,676,1068
1684,56.22,182,boneka-asli,0.8276,665,475,1087,988
1685,56.26,181,boneka-dummy,0.8438,153,441,667,1066
1685,56.26,182,boneka-asli,0.8276,658,468,1078,979
1686,56.29,181,boneka-dummy,0.8438,139,436,659,1070
1686,56.29,182,boneka-asli,0.8276,650,460,1068,969
1687,56.32,181,boneka-dummy,0.8438,129,429,647,1062
1687,56.32,182,boneka-asli,0.8276,637,449,1058,961
1688,56.36,181,boneka-dummy,0.8438,121,422,632,1049
1688,56.36,182,boneka-asli,0.8276,623,437,1047,954
1688,56.36,185,boneka-asli,0.5881,1005,798,1400,1065
1689,56.39,181,boneka-dummy,0.8438,103,415,624,1057
1689,56.39,182,boneka-asli,0.8276,611,427,1033,942
1690,56.42,181,boneka-dummy,0.8438,84,410,607,1058
1690,56.42,182,boneka-asli,0.8276,593,419,1014,934
1691,56.46,181,boneka-dummy,0.8438,52,408,580,1065
1691,56.46,182,boneka-asli,0.8276,570,417,988,929
1692,56.49,181,boneka-dummy,0.8438,26,409,550,1070
1692,56.49,182,boneka-asli,0.8276,535,419,952,930
1693,56.53,181,boneka-dummy,0.8438,13,415,515,1069
1693,56.53,182,boneka-asli,0.8276,495,425,912,934
1694,56.56,181,boneka-dummy,0.8438,6,423,481,1072
1694,56.56,182,boneka-asli,0.8276,450,435,865,942
1695,56.59,181,boneka-dummy,0.8438,3,430,446,1075
1695,56.59,182,boneka-asli,0.8276,401,446,817,951
1696,56.63,181,boneka-dummy,0.8438,1,460,404,1077
1696,56.63,182,boneka-asli,0.8276,349,458,768,965
1697,56.66,181,boneka-dummy,0.8438,0,521,350,1078
1697,56.66,182,boneka-asli,0.8276,296,469,721,982
1698,56.69,181,boneka-dummy,0.8438,0,575,297,1079
1698,56.69,182,boneka-asli,0.8276,240,481,671,1000
1699,56.73,182,boneka-asli,0.8276,184,491,622,1017
1700,56.76,182,boneka-asli,0.8276,126,502,573,1038
1701,56.79,182,boneka-asli,0.8276,70,516,523,1056
1702,56.83,182,boneka-asli,0.8276,35,534,475,1068
1703,56.86,182,boneka-asli,0.8276,17,550,432,1074
1704,56.89,182,boneka-asli,0.8276,8,569,387,1077
1705,56.93,182,boneka-asli,0.8276,4,588,343,1078
1773,59.20,197,boneka-dummy,0.6133,1226,865,1920,1080
1774,59.23,197,boneka-dummy,0.6133,1215,859,1920,1080
1775,59.26,197,boneka-dummy,0.6133,1221,856,1920,1080
1777,59.33,197,boneka-dummy,0.6133,1332,878,1920,1079
1779,59.40,197,boneka-dummy,0.6133,1325,857,1920,1079
1779,59.40,201,boneka-asli,0.7473,1035,760,1813,1080
1780,59.43,201,boneka-asli,0.7473,1012,753,1804,1080
1781,59.46,197,boneka-dummy,0.6133,1303,840,1920,1079
1781,59.46,201,boneka-asli,0.7473,989,749,1786,1080
1782,59.50,201,boneka-asli,0.7473,979,746,1777,1080
1783,59.53,197,boneka-dummy,0.6133,1280,831,1920,1077
1783,59.53,201,boneka-asli,0.7473,964,744,1756,1080
1784,59.56,201,boneka-asli,0.7473,953,745,1731,1080
1785,59.60,201,boneka-asli,0.7473,950,747,1707,1080
1786,59.63,201,boneka-asli,0.7473,951,745,1698,1080
1787,59.66,201,boneka-asli,0.7473,951,736,1700,1080
1788,59.70,201,boneka-asli,0.7473,949,726,1698,1080
1789,59.73,201,boneka-asli,0.7473,967,714,1729,1080
1790,59.76,201,boneka-asli,0.7473,975,698,1757,1080
1791,59.80,201,boneka-asli,0.7473,973,679,1778,1080
1792,59.83,201,boneka-asli,0.7473,956,649,1803,1080
1793,59.86,201,boneka-asli,0.7473,937,614,1829,1080
1794,59.90,201,boneka-asli,0.7473,917,573,1859,1080
1795,59.93,201,boneka-asli,0.7473,894,529,1884,1080
1796,59.96,201,boneka-asli,0.7473,871,489,1892,1080
1797,60.00,201,boneka-asli,0.7473,844,455,1884,1080
1798,60.03,201,boneka-asli,0.7473,824,427,1867,1080
1799,60.06,201,boneka-asli,0.7473,806,405,1842,1080
1800,60.10,201,boneka-asli,0.7473,792,389,1812,1080
1800,60.10,204,boneka-dummy,0.6750,12,703,575,1080
1801,60.13,201,boneka-asli,0.7473,781,378,1777,1080
1802,60.16,201,boneka-asli,0.7473,771,373,1738,1080
1803,60.20,201,boneka-asli,0.7473,759,368,1699,1080
1804,60.23,201,boneka-asli,0.7473,748,363,1664,1080
1805,60.26,201,boneka-asli,0.7473,734,352,1633,1080
1806,60.30,201,boneka-asli,0.7473,729,345,1607,1080
1807,60.33,201,boneka-asli,0.7473,714,336,1576,1080
1808,60.36,201,boneka-asli,0.7473,710,356,1530,1080
1809,60.40,201,boneka-asli,0.7473,717,398,1479,1080
1809,60.40,204,boneka-dummy,0.6750,6,683,501,1026
